12552;1;Карандаш цв KITE красный 1051-06;Карандаши цветные;3.5;;;0;0;;;;12552;;;Kite;;;;0;0;0;0;100;;;;;;Карандаш цв KITE красный 1051-06;Карандаш цв KITE красный 1051-06;;;Карандаш цв KITE красный 1051-06,Карандаши цветные;Карандаш цв KITE красный 1051-06,Карандаши цветные;;;;1;;;1;http://rukzaki.in.ua/download/images/12552.jpg,http://rukzaki.in.ua/download/images/12552_1.jpg;0;;;new;0;0;0;;;;;
13114;1;Ранец-рюкзак,2 отд., 43*30*17 см, 800D PL ,роз.-сер.,9475,SAFARI;Акция Рюкзаки,Рюкзаки подростковые;377;;;1;43.5;;;;13114;;;Safari;;;;30;43;17;0;100;;;;;;Ранец-рюкзак,2 отд., 43*30*17 см, 800D PL ,роз.-сер.,9475,SAFARI;3 отд-я, спинка  Air Flow, усиленные перегородки,1 внутр-е отд-е и карман на молнии, объемный принт;;;Ранец-рюкзак,2 отд., 43*30*17 см, 800D PL ,роз.-сер.,9475,SAFARI,Рюкзаки подростковые;Ранец-рюкзак,2 отд., 43*30*17 см, 800D PL ,роз.-сер.,9475,SAFARI,Рюкзаки подростковые;;;;1;;;1;http://rukzaki.in.ua/download/images/13114.jpg;0;;;new;0;0;0;;;;;
8677;1;Ранець-рюкзак, 1 вдд., 41*29*18см Canvas, св.корич.,9795, SAF;Акция Рюкзаки,Рюкзаки подростковые;352;;;1;36;;;;8677;;;Safari;;;;29;41;18;0;100;;;;;;Ранець-рюкзак, 1 вдд., 41*29*18см Canvas, св.корич.,9795, SAF;уплотн-я спинка, эффект джинс-й ткани +исусств-я кожа;;;Ранець-рюкзак, 1 вдд., 41*29*18см Canvas, св.корич.,9795, SAF,Рюкзаки подростковые;Ранець-рюкзак, 1 вдд., 41*29*18см Canvas, св.корич.,9795, SAF,Рюкзаки подростковые;;;;1;;;1;http://rukzaki.in.ua/download/images/8677.jpg,http://rukzaki.in.ua/download/images/8677_1.jpg,http://rukzaki.in.ua/download/images/8677_2.jpg,http://rukzaki.in.ua/download/images/8677_3.jpg;0;;;new;0;0;0;;;;;
8647;1;Портфель САФАРИ 9774;Акция Рюкзаки,Рюкзаки подростковые;436;;;1;61;;;;8647;;;Safari;;;;29;41;18;0;100;;;;;;Портфель САФАРИ 9774;уплотн-я спинка , усиленная мягкая ручка и лямки, полиэстр повышенной прочности Crinkle;;;Портфель САФАРИ 9774,Рюкзаки подростковые;Портфель САФАРИ 9774,Рюкзаки подростковые;;;;1;;;1;http://rukzaki.in.ua/download/images/8647.jpg;0;;;new;0;0;0;;;;;
8493;1;Портфель САФАРИ 9788;Акция Рюкзаки,Рюкзаки подростковые;444;;;1;62;;;;8493;;;Safari;;;;30;43;18;0;100;;;;;;Портфель САФАРИ 9788;ортопедическая спинка , усиленная мягкая ручка и лямки, полиэстр повышенной прочности 900D/Canvas/PU с тканевой фактурой;;;Портфель САФАРИ 9788,Рюкзаки подростковые;Портфель САФАРИ 9788,Рюкзаки подростковые;;;;1;;;1;http://rukzaki.in.ua/download/images/8493.jpg;0;;;new;0;0;0;;;;;
6492;1;Гуашь 12 цв/20 мл КЛАСС 7620;Рисование и черчение;63;;;0;0;;;;6492;;;Class;;;;0;0;0;0;100;;;;;;Гуашь 12 цв/20 мл КЛАСС 7620;Гуашь 12 цв/20 мл КЛАСС 7620;;;Гуашь 12 цв/20 мл КЛАСС 7620,Рисование и черчение;Гуашь 12 цв/20 мл КЛАСС 7620,Рисование и черчение;;;;1;;;1;http://rukzaki.in.ua/download/images/6492.jpg;0;;;new;0;0;0;;;;;
5684;1;Рюкзак ,1 отд.,c отд/ноутб.,органайз., 43*30*19см,900D/Canvas,SAFARI,арт.9659;Акция Рюкзаки,Рюкзаки подростковые;469.8;;;1;34.8;;;;5684;;;Safari;;;;30;43;19;0;100;;;;;;Рюкзак ,1 отд.,c отд/ноутб.,органайз., 43*30*19см,900D/Canvas,SAFARI,арт.9659;уплотн-я спинка,мягкие лямки, эффект джинс-й ткани +исусств. кожа, цветная подкладка;;;Рюкзак ,1 отд.,c отд/ноутб.,органайз., 43*30*19см,900D/Canvas,SAFARI,арт.9659,Рюкзаки подростковые;Рюкзак ,1 отд.,c отд/ноутб.,органайз., 43*30*19см,900D/Canvas,SAFARI,арт.9659,Рюкзаки подростковые;;;;1;;;1;http://rukzaki.in.ua/download/images/5684.jpg;0;;;new;0;0;0;;;;;
4315;1;ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, ср-кор.,97023, SAF;Акция Рюкзаки,Рюкзаки подростковые;268;;;1;37;;;;4315;;;Safari;;;;30;43;18;0;100;;;;;;ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, ср-кор.,97023, SAF;ортопедическая спинка, мягкие лямки, прочный полиэстр, 2 бок. кармана, подкладоч-й материал по части внутренней поверхности;;;ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, ср-кор.,97023, SAF,Рюкзаки подростковые;ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, ср-кор.,97023, SAF,Рюкзаки подростковые;;;;1;;;1;http://rukzaki.in.ua/download/images/4315.jpg,http://rukzaki.in.ua/download/images/4315_1.jpg,http://rukzaki.in.ua/download/images/4315_2.jpg,http://rukzaki.in.ua/download/images/4315_3.jpg;0;;;new;0;0;0;;;;;
4186;1;Ранець-рюкзак, 1 вдд., 43*30*18см,300D PL, ср-фол.,97019, SAF;Акция Рюкзаки,Рюкзаки подростковые;250;;;1;32;;;;4186;;;Safari;;;;30;43;18;0;100;;;;;;Ранець-рюкзак, 1 вдд., 43*30*18см,300D PL, ср-фол.,97019, SAF;уплотненная спинка, мягкие лямки, прочный полиэстр, 2 бок. кармана, подкладоч-й материал по части внутренней поверхности;;;Ранець-рюкзак, 1 вдд., 43*30*18см,300D PL, ср-фол.,97019, SAF,Рюкзаки подростковые;Ранець-рюкзак, 1 вдд., 43*30*18см,300D PL, ср-фол.,97019, SAF,Рюкзаки подростковые;;;;1;;;1;http://rukzaki.in.ua/download/images/4186.jpg,http://rukzaki.in.ua/download/images/4186_1.jpg,http://rukzaki.in.ua/download/images/4186_2.jpg,http://rukzaki.in.ua/download/images/4186_3.jpg;0;;;new;0;0;0;;;;;
4115;1;Ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, син.,97016, SAF;Акция Рюкзаки,Рюкзаки подростковые;350;;;1;51;;;;4115;;;Safari;;;;30;43;18;0;100;;;;;;Ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, син.,97016, SAF;ортопедическая спинка, мягкие лямки, прочный полиэстр, 2 бок. кармана, подкладоч-й материал по всей внутренней поверхности;;;Ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, син.,97016, SAF,Рюкзаки подростковые;Ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, син.,97016, SAF,Рюкзаки подростковые;;;;1;;;1;http://rukzaki.in.ua/download/images/4115.jpg,http://rukzaki.in.ua/download/images/4115_1.jpg,http://rukzaki.in.ua/download/images/4115_2.jpg,http://rukzaki.in.ua/download/images/4115_3.jpg;0;;;new;0;0;0;;;;;
4114;1;ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, син-зел.,97015, SAF;Акция Рюкзаки,Рюкзаки подростковые;235;;;1;17;;;;4114;;;Safari;;;;30;43;18;0;100;;;;;;ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, син-зел.,97015, SAF;уплотненная спинка, мягкие лямки, прочный полиэстр, 2 бок. кармана, подкладоч-й материал по всей внутренней поверхности;;;ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, син-зел.,97015, SAF,Рюкзаки подростковые;ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, син-зел.,97015, SAF,Рюкзаки подростковые;;;;1;;;1;http://rukzaki.in.ua/download/images/4114.jpg,http://rukzaki.in.ua/download/images/4114_1.jpg,http://rukzaki.in.ua/download/images/4114_2.jpg,http://rukzaki.in.ua/download/images/4114_3.jpg;0;;;new;0;0;0;;;;;
4027;1;Ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, син-гол.,97012, SAF;Акция Рюкзаки,Рюкзаки подростковые;350;;;1;49;;;;4027;;;Safari;;;;30;43;18;0;100;;;;;;Ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, син-гол.,97012, SAF;ортопедическая спинка, мягкие лямки, прочный полиэстр, 2 бок. кармана, подкладоч-й материал по всей внутренней поверхности;;;Ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, син-гол.,97012, SAF,Рюкзаки подростковые;Ранець-рюкзак, 2 вдд., 43*30*18см,600D PL, син-гол.,97012, SAF,Рюкзаки подростковые;;;;1;;;1;http://rukzaki.in.ua/download/images/4027.jpg;0;;;new;0;0;0;;;;;
2107;1;Рюкзак ,2 отд., 43*30*19см,PL,SAFARI,арт.9681;Рюкзаки подростковые;232;;;0;0;;;;2107;;;Safari;;;;30;43;19;0;100;;;;;;Рюкзак ,2 отд., 43*30*19см,PL,SAFARI,арт.9681;уплотн-я спинка, мягкие лямки, прочный полиэстр, 2 бок. кармана;;;Рюкзак ,2 отд., 43*30*19см,PL,SAFARI,арт.9681,Рюкзаки подростковые;Рюкзак ,2 отд., 43*30*19см,PL,SAFARI,арт.9681,Рюкзаки подростковые;;;;1;;;1;http://rukzaki.in.ua/download/images/2107.jpg;0;;;new;0;0;0;;;;;
2011;1;Рюкзак ,1 отд.,  43*31*18см,PL,SAFARI,арт.9695;Акция Рюкзаки,Рюкзаки подростковые;246.5;;;1;43.5;;;;2011;;;Safari;;;;31;43;18;0;100;;;;;;Рюкзак ,1 отд.,  43*31*18см,PL,SAFARI,арт.9695;уплотн-я спинка, мягкие лямки, прочный полиэстр;;;Рюкзак ,1 отд.,  43*31*18см,PL,SAFARI,арт.9695,Рюкзаки подростковые;Рюкзак ,1 отд.,  43*31*18см,PL,SAFARI,арт.9695,Рюкзаки подростковые;;;;1;;;1;http://rukzaki.in.ua/download/images/2011.jpg;0;;;new;0;0;0;;;;;
2498;0;Рюкзак ,1 отд., 43*33*19см,PL,SAFARI,арт.9683;Рюкзаки подростковые;232;;;0;0;;;;2498;;;Safari;;;;33;43;19;0;;;;;;;Рюкзак ,1 отд., 43*33*19см,PL,SAFARI,арт.9683;уплотн-я спинка, мягкие лямки, прочный полиэстр, передний и 2 бок. кармана;;;Рюкзак ,1 отд., 43*33*19см,PL,SAFARI,арт.9683,Рюкзаки подростковые;Рюкзак ,1 отд., 43*33*19см,PL,SAFARI,арт.9683,Рюкзаки подростковые;;;;0;;;1;http://rukzaki.in.ua/download/images/2498.jpg;0;;;new;0;0;0;;;;;
8233;1;Ручка шариковая, автомат, синяя, CAROLINA, 336, NORMA;Для письма;5.22;;;0;0;;;;8233;;;NORMA;;;;0;0;0;0;100;;;;;;Ручка шариковая, автомат, синяя, CAROLINA, 336, NORMA;Ручка шариковая, автомат, синяя, CAROLINA, 336, NORMA;;;Ручка шариковая, автомат, синяя, CAROLINA, 336, NORMA,Для письма;Ручка шариковая, автомат, синяя, CAROLINA, 336, NORMA,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/8233.jpg;0;;;new;0;0;0;;;;;
7744;1;Ручка НОРМА 334 Калифорния;Для письма;5.22;;;0;0;;;;7744;;;NORMA;;;;0;0;0;0;100;;;;;;Ручка НОРМА 334 Калифорния;Ручка НОРМА 334 Калифорния;;;Ручка НОРМА 334 Калифорния,Для письма;Ручка НОРМА 334 Калифорния,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/7744.jpg;0;;;new;0;0;0;;;;;
14046;1;Швидкозшивач з перфорацю А4, зелений 1318-25-A AXENT;Блокноты;43.5;;;0;0;;;;14046;;;Axent;;;;0;0;0;0;100;;;;;;Швидкозшивач з перфорацю А4, зелений 1318-25-A AXENT;Блокнот 36л,  качественная бумага плотностью 100г / м2 белого цвета, мягкий переплет, гибкая обложка. Формат  250х250мм.;;;Швидкозшивач з перфорацю А4, зелений 1318-25-A AXENT,Блокноты;Швидкозшивач з перфорацю А4, зелений 1318-25-A AXENT,Блокноты;;;;1;;;1;http://rukzaki.in.ua/download/images/14046.jpg;0;;;new;0;0;0;;;;;
13965;1;Линер Centropen Document 2631(0,7) мм, черный;Для письма;17.4;;;0;0;;;;13965;;;Centropen;;;;0;0;0;0;100;;;;;;Линер Centropen Document 2631(0,7) мм, черный;Линер для профессионального использования: черчения, эскизов, обводки чертежей. Водо- и светостойкие документарные чернила. Пишущий узел в металлической оправе специальной формы,идеальной для черчения;;;Линер Centropen Document 2631(0,7) мм, черный,Для письма;Линер Centropen Document 2631(0,7) мм, черный,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/13965.jpg;0;;;new;0;0;0;;;;;
13963;1;Линер Centropen Document 2631 (0,25) мм, черный;Для письма;17.4;;;0;0;;;;13963;;;Centropen;;;;0;0;0;0;100;;;;;;Линер Centropen Document 2631 (0,25) мм, черный;Линер для профессионального использования: черчения, эскизов, обводки чертежей. Водо- и светостойкие документарные чернила. Пишущий узел в металлической оправе специальной формы,идеальной для черчения;;;Линер Centropen Document 2631 (0,25) мм, черный,Для письма;Линер Centropen Document 2631 (0,25) мм, черный,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/13963.jpg;0;;;new;0;0;0;;;;;
8808;1;Скор  пластик AXENT 1318 голубой пастель;Для письма;14.5;;;0;0;;;;8808;;;Axent;;;;0;0;0;0;100;;;;;;Скор  пластик AXENT 1318 голубой пастель;Пластиковый корпус.Строгий дизайн корпуса выполнен в синем цвете.Для удобства написания на ручке в зоне захвата присутствует резиновый грип.Цвет чернил: синий. Длина стержня 110 мм, 0,5мм 600м;;;Скор  пластик AXENT 1318 голубой пастель,Для письма;Скор  пластик AXENT 1318 голубой пастель,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/8808.jpg;0;;;new;0;0;0;;;;;
751;1;Ручка AXENT шар 1019 DESK PEN на приклейке;Для письма;16.82;;;0;0;;;;751;;;Axent;;;;0;0;0;0;100;;;;;;Ручка AXENT шар 1019 DESK PEN на приклейке;Ручка на шнуре-спирали длиной до 1,5 м с металлическим наконечником,на подставке с липким слоем (чтобы надежно закрепить подставку на столе).Корпус ручки выполнен из прозрачного тонированного пластика;;;Ручка AXENT шар 1019 DESK PEN на приклейке,Для письма;Ручка AXENT шар 1019 DESK PEN на приклейке,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/751.jpg;0;;;new;0;0;0;;;;;
9128;1;Ручка шариковая, автомат, синяя, ARIZONA, 338, NORMA;Для письма;5.22;;;0;0;;;;9128;;;NORMA;;;;0;0;0;0;100;;;;;;Ручка шариковая, автомат, синяя, ARIZONA, 338, NORMA;Ручка шариковая, автомат, синяя, ARIZONA, 338, NORMA;;;Ручка шариковая, автомат, синяя, ARIZONA, 338, NORMA,Для письма;Ручка шариковая, автомат, синяя, ARIZONA, 338, NORMA,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/9128.jpg;0;;;new;0;0;0;;;;;
6706;1;Гуашь 12 цв/10 мл КЛАСС 7619;Рисование и черчение;37.5;;;0;0;;;;6706;;;Class;;;;0;0;0;0;100;;;;;;Гуашь 12 цв/10 мл КЛАСС 7619;Гуашь 12 цв/10 мл КЛАСС 7619;;;Гуашь 12 цв/10 мл КЛАСС 7619,Рисование и черчение;Гуашь 12 цв/10 мл КЛАСС 7619,Рисование и черчение;;;;1;;;1;http://rukzaki.in.ua/download/images/6706.jpg;0;;;new;0;0;0;;;;;
11018;1;Папка бизнес под дерево;Портфели;220;;;0;0;;;;11018;;;Украинские производители;;;;0;0;0;0;100;;;;;;Папка бизнес под дерево;Папка бизнес под дерево;;;Папка бизнес под дерево,Портфели;Папка бизнес под дерево,Портфели;;;;1;;;1;http://rukzaki.in.ua/download/images/11018.jpg,http://rukzaki.in.ua/download/images/11018_1.jpg;0;;;new;0;0;0;;;;;
4738;1;Папка бизнес коричневая;Портфели;200;;;0;0;;;;4738;;;Украинские производители;;;;0;0;0;0;100;;;;;;Папка бизнес коричневая;Папка бизнес коричневая;;;Папка бизнес коричневая,Портфели;Папка бизнес коричневая,Портфели;;;;1;;;1;http://rukzaki.in.ua/download/images/4738.jpg,http://rukzaki.in.ua/download/images/4738_1.jpg;0;;;new;0;0;0;;;;;
8822;1;Ручка шариковая Axent Milagro AB1011-02-A, синяя, 0.5 мм;Для письма;11.6;;;0;0;;;;8822;;;Axent;;;;0;0;0;0;100;;;;;;Ручка шариковая Axent Milagro AB1011-02-A, синяя, 0.5 мм;Металлизированный наконечник. Яркий дизайн корпуса в разнообразии цветов: синий, салатовый, розовый. Цвет чернил: синий. Стержень ABR1000-A имеет стандартную длину 140 мм и тонкий пишущий узел - 0.5мм;;;Ручка шариковая Axent Milagro AB1011-02-A, синяя, 0.5 мм,Для письма;Ручка шариковая Axent Milagro AB1011-02-A, синяя, 0.5 мм,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/8822.jpg;0;;;new;0;0;0;;;;;
8592;1;Ручка шариковая, автомат, синяя, INDIANA, 337, NORMA;Для письма;5.22;;;0;0;;;;8592;;;NORMA;;;;0;0;0;0;100;;;;;;Ручка шариковая, автомат, синяя, INDIANA, 337, NORMA;Ручка шариковая, автомат, синяя, INDIANA, 337, NORMA;;;Ручка шариковая, автомат, синяя, INDIANA, 337, NORMA,Для письма;Ручка шариковая, автомат, синяя, INDIANA, 337, NORMA,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/8592.jpg;0;;;new;0;0;0;;;;;
7743;1;ручка шаририковая, автомат, синяя, NEVADA, 332, NORMA;Для письма;4.35;;;0;0;;;;7743;;;NORMA;;;;0;0;0;0;100;;;;;;ручка шаририковая, автомат, синяя, NEVADA, 332, NORMA;ручка шаририковая, автомат, синяя, NEVADA, 332, NORMA;;;ручка шаририковая, автомат, синяя, NEVADA, 332, NORMA,Для письма;ручка шаририковая, автомат, синяя, NEVADA, 332, NORMA,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/7743.jpg;0;;;new;0;0;0;;;;;
14232;1;Швидкозшивач з перфорацю А4, синй 1318-02-A AXENT;Блокноты;37.7;;;0;0;;;;14232;;;Axent;;;;0;0;0;0;100;;;;;;Швидкозшивач з перфорацю А4, синй 1318-02-A AXENT;Блокнот 80 листов, формат - В5 - (165х245мм), качественная бумага плотностью 70г / м2 белого цвета, хорошо впитывает чернила. Мягкий переплет, линовка в клетку.;;;Швидкозшивач з перфорацю А4, синй 1318-02-A AXENT,Блокноты;Швидкозшивач з перфорацю А4, синй 1318-02-A AXENT,Блокноты;;;;1;;;1;http://rukzaki.in.ua/download/images/14232.jpg;0;;;new;0;0;0;;;;;
13964;1;Линер Centropen Document 2631 (0,5) мм, черный;Для письма;17.4;;;0;0;;;;13964;;;Centropen;;;;0;0;0;0;100;;;;;;Линер Centropen Document 2631 (0,5) мм, черный;Линер для профессионального использования: черчения, эскизов, обводки чертежей. Водо- и светостойкие документарные чернила. Пишущий узел в металлической оправе специальной формы,идеальной для черчения;;;Линер Centropen Document 2631 (0,5) мм, черный,Для письма;Линер Centropen Document 2631 (0,5) мм, черный,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/13964.jpg;0;;;new;0;0;0;;;;;
13542;1;Ручка Flair шар  чер Big Writer;Для письма;11.6;;;0;0;;;;13542;;;Flair;;;;0;0;0;0;100;;;;;;Ручка Flair шар  чер Big Writer;Японские нано-чернила и объемный стержень обеспечивают плавное письмо длинной до 4 км.! Яркий дизайн, пдастиковый корпус, изогнутый рифленый резиновый грипп.;;;Ручка Flair шар  чер Big Writer,Для письма;Ручка Flair шар  чер Big Writer,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/13542.jpg;0;;;new;0;0;0;;;;;
12785;1;Ручка шариковая Axent Fest AB1000-02-A, синяя, 0.5 мм;Для письма;11.6;;;0;0;;;;12785;;;Axent;;;;0;0;0;0;100;;;;;;Ручка шариковая Axent Fest AB1000-02-A, синяя, 0.5 мм;Металлизированный наконечник. Корпус ручки выполнен из прозрачного тонированного пластика: синий, черный, фиолетовый. Цвет чернил: синий. К ручке подходит стержень ABR1000-A;;;Ручка шариковая Axent Fest AB1000-02-A, синяя, 0.5 мм,Для письма;Ручка шариковая Axent Fest AB1000-02-A, синяя, 0.5 мм,Для письма;;;;1;;;1;http://rukzaki.in.ua/download/images/12785.jpg;0;;;new;0;0;0;;;;;
